Numero	mot_make 	mot_address 	mot_all 	mot_3d 	mot_our 	mot_over 	mot_remove 	mot_internet 	mot_order 	mot_mail 	mot_receive 	mot_will 	mot_people 	mot_report 	mot_addresses 	mot_free 	mot_business 	mot_email 	mot_you 	mot_credit 	mot_your 	mot_font 	mot_000 	mot_money 	mot_hp 	mot_hpl 	mot_george 	mot_650 	mot_lab 	mot_labs 	mot_telnet 	mot_857 	mot_data 	mot_415 	mot_85 	mot_technology 	mot_1999 	mot_parts 	mot_pm 	mot_direct 	mot_cs 	mot_meeting 	mot_original 	mot_project 	mot_re 	mot_edu 	mot_table 	mot_conference 	char_freq_; 	char_freq_( 	char_freq_[ 	char_freq_! 	char_freq_$ 	capital_run_length_averag	capital_run_length_longes	capital_run_length_total 	Spam
2286.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.62	0.0	0.31	0.0	0.0	0.0	1.6	0.31	0.93	0.15	0.15	0.15	0.15	0.15	0.46	0.15	0.15	0.15	0.31	0.0	0.31	0.15	0.0	0.0	0.31	0.0	0.31	0.0	0.0	0.0	0.08	0.23	0.05	0.0	0.0	2.0	12.0	320.0	Non_Spam
2287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	6.1	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	42.0	Non_Spam
2288.0	0.12	0.0	0.12	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.24	0.0	0.0	0.0	0.61	0.74	0.12	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.17	0.03	0.0	0.03	3.2	32.0	510.0	Non_Spam
2289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.69	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.11	0.0	0.0	3.7	28.0	160.0	Non_Spam
2290.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	1.5	4.0	63.0	Non_Spam
2291.0	0.0	0.0	0.31	0.0	0.31	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	2.9	1.3	1.9	0.63	0.63	0.63	0.63	0.63	0.0	0.63	0.63	0.63	0.95	0.0	0.95	0.63	0.0	0.0	0.95	0.0	0.95	0.0	0.0	0.0	0.1	0.53	0.24	0.0	0.05	2.2	13.0	260.0	Non_Spam
2292.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.16	0.16	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.48	0.0	0.16	0.0	0.0	0.0	0.81	0.48	0.16	0.32	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	0.16	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.32	0.16	0.0	0.0	0.12	0.0	0.0	0.0	4.4	50.0	930.0	Non_Spam
2293.0	0.18	0.14	0.25	0.0	0.0	0.0	0.0	0.07	0.0	0.14	0.03	0.77	0.07	0.03	0.0	0.0	0.03	0.18	0.11	0.0	0.25	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.11	0.0	0.0	0.03	0.0	0.0	0.37	0.62	0.0	0.0	0.0	0.18	0.0	0.03	0.0	0.0	0.22	0.0	0.18	0.02	0.41	0.0	0.0	0.0	2.4	40.0	1800.0	Non_Spam
2294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0	6.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	3.0	13.0	Non_Spam
2295.0	0.04	0.02	0.14	0.0	0.25	0.08	0.0	0.08	0.02	0.12	0.0	0.27	0.0	0.0	0.02	0.0	0.08	0.23	0.17	0.0	0.06	0.29	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.12	1.0	0.0	0.0	0.0	0.17	0.04	0.0	0.06	0.06	0.27	0.0	0.02	0.05	0.15	0.0	0.01	0.0	2.3	46.0	3000.0	Non_Spam
2296.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.93	0.0	0.18	0.0	1.3	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.18	0.34	0.13	0.0	0.0	3.6	44.0	480.0	Non_Spam
2297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	6.0	Non_Spam
2298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	7.0	25.0	Non_Spam
2299.0	0.09	0.0	0.09	0.0	0.56	0.09	0.0	0.0	0.0	0.18	0.0	0.46	0.0	0.09	0.0	0.0	0.37	0.0	0.56	0.0	0.65	0.0	0.0	0.0	1.9	0.46	0.0	0.09	0.0	0.09	0.28	0.0	0.0	0.0	0.37	0.0	0.28	0.0	0.09	0.0	0.0	0.28	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	2.0	25.0	600.0	Non_Spam
2300.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	2.5	1.2	0.0	1.2	0.0	0.0	0.0	2.5	1.2	0.0	1.2	0.0	1.2	1.2	0.0	0.0	0.0	1.2	1.2	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.28	0.0	1.7	10.0	66.0	Non_Spam
2301.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.57	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	1.1	3.0	25.0	Non_Spam
2302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	3.3	0.0	0.0	0.0	0.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	10.0	46.0	Non_Spam
2303.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	2.1	6.0	23.0	Non_Spam
2304.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	2.6	31.0	120.0	Non_Spam
2305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.48	0.0	0.0	0.0	0.0	0.48	0.48	0.0	1.4	0.0	2.9	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.08	0.0	0.31	0.38	1.9	9.0	98.0	Non_Spam
2306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.48	0.0	0.0	0.0	0.0	0.48	0.48	0.0	1.4	0.0	2.9	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.08	0.0	0.31	0.38	1.9	9.0	98.0	Non_Spam
2307.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	1.8	0.0	1.8	5.3	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	35.0	63.0	Non_Spam
2308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	Non_Spam
2309.0	0.15	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.31	0.31	0.0	0.0	0.0	0.0	0.0	0.63	0.95	0.0	0.47	0.0	0.0	0.0	3.3	0.63	0.47	0.15	0.15	0.15	0.15	0.15	0.0	0.15	0.15	0.15	0.47	0.0	0.47	0.15	0.0	0.0	0.31	0.0	0.15	0.0	0.0	0.0	0.15	0.2	0.05	0.17	0.0	4.0	100.0	610.0	Non_Spam
2310.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43	1.3	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.43	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.15	0.0	1.3	6.0	55.0	Non_Spam
2311.0	0.0	0.25	0.12	0.0	0.37	0.0	0.0	0.12	0.0	0.37	0.25	0.37	0.12	0.0	0.0	0.0	0.12	0.0	0.37	0.0	0.12	0.0	0.12	0.0	2.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.12	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.05	0.0	0.05	0.0	2.4	25.0	370.0	Non_Spam
2312.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	5.5	1.2	1.2	0.61	0.61	1.8	0.61	0.61	0.0	0.61	0.61	0.61	0.0	0.0	1.2	0.61	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	3.7	51.0	150.0	Non_Spam
2313.0	0.0	2.6	1.3	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	13.0	Non_Spam
2314.0	0.33	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.99	0.33	0.0	0.66	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.2	0.0	0.31	0.0	5.5	100.0	430.0	Non_Spam
2315.0	0.0	0.0	2.4	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	1.6	0.0	0.0	0.0	0.26	0.53	0.0	0.0	0.26	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	2.4	12.0	180.0	Non_Spam
2316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	1.5	0.0	0.74	0.0	0.0	0.0	3.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1	2.6	12.0	69.0	Non_Spam
2317.0	0.04	0.14	0.29	0.0	0.04	0.04	0.0	0.09	0.0	0.19	0.09	1.0	0.0	0.0	0.0	0.0	0.0	0.24	0.09	0.0	0.04	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.09	0.24	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.02	0.16	0.01	0.0	0.0	2.7	190.0	1800.0	Non_Spam
2318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	4.0	16.0	Non_Spam
2319.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	8.0	68.0	Non_Spam
2320.0	0.18	0.0	0.55	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.03	0.13	0.03	0.0	0.0	1.4	5.0	80.0	Non_Spam
2321.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	2.3	0.0	0.0	0.0	0.0	0.09	0.18	0.0	0.09	0.0	2.2	10.0	97.0	Non_Spam
2322.0	0.37	0.0	0.63	0.0	0.25	0.12	0.0	0.0	0.0	0.0	0.0	0.12	0.12	0.0	0.0	0.0	0.0	0.12	1.5	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.11	0.0	0.19	0.0	1.2	4.0	100.0	Non_Spam
2323.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.1	0.2	0.2	0.0	0.1	0.7	0.0	0.1	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.6	0.0	0.1	0.0	0.0	0.0	2.0	18.0	910.0	Non_Spam
2324.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	1.6	4.0	30.0	Non_Spam
2325.0	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.51	0.0	0.0	0.0	0.0	0.0	2.3	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.33	0.05	0.0	0.0	1.2	5.0	67.0	Non_Spam
2326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	1.4	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.09	4.2	24.0	110.0	Non_Spam
2327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.09	1.7	11.0	100.0	Non_Spam
2328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	2.3	2.3	2.3	2.3	2.3	2.3	2.3	0.0	2.3	2.3	2.3	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0	0.0	0.0	3.2	11.0	60.0	Non_Spam
2329.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	2.4	23.0	110.0	Non_Spam
2330.0	0.12	0.0	0.12	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.24	0.0	0.0	0.0	0.62	0.74	0.12	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.19	0.03	0.0	0.03	3.3	41.0	540.0	Non_Spam
2331.0	0.08	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.24	0.0	0.0	0.0	0.08	0.0	0.0	0.32	0.0	0.16	0.0	0.0	0.0	0.49	0.57	0.08	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.22	0.19	0.04	0.0	0.03	2.8	32.0	630.0	Non_Spam
2332.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	1.5	5.0	23.0	Non_Spam
2333.0	0.12	0.0	0.12	0.0	0.0	0.06	0.0	0.0	0.56	0.0	0.0	0.31	0.0	0.0	0.0	0.06	0.0	0.06	0.25	0.0	0.18	0.0	0.0	0.0	0.63	0.69	0.06	0.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.63	0.0	0.0	0.06	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.19	0.16	0.04	0.0	0.02	2.8	47.0	820.0	Non_Spam
2334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.99	0.0	2.5	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	2.5	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.59	0.17	0.0	0.0	5.6	42.0	330.0	Non_Spam
2335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.99	0.0	2.5	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	2.5	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.59	0.17	0.0	0.0	5.6	42.0	330.0	Non_Spam
2336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	3.0	6.0	Non_Spam
2337.0	0.31	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.31	0.0	0.31	0.0	0.31	0.31	0.0	0.0	0.0	0.0	0.05	0.0	0.0	1.4	12.0	62.0	Non_Spam
2338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	1.8	4.0	36.0	Non_Spam
2339.0	0.4	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	3.0	31.0	Non_Spam
2340.0	0.69	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	3.3	37.0	130.0	Non_Spam
2341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	2.1	10.0	17.0	Non_Spam
2342.0	0.0	0.0	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.73	0.0	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	1.8	5.0	53.0	Non_Spam
