Numero	mot_make 	mot_address 	mot_all 	mot_3d 	mot_our 	mot_over 	mot_remove 	mot_internet 	mot_order 	mot_mail 	mot_receive 	mot_will 	mot_people 	mot_report 	mot_addresses 	mot_free 	mot_business 	mot_email 	mot_you 	mot_credit 	mot_your 	mot_font 	mot_000 	mot_money 	mot_hp 	mot_hpl 	mot_george 	mot_650 	mot_lab 	mot_labs 	mot_telnet 	mot_857 	mot_data 	mot_415 	mot_85 	mot_technology 	mot_1999 	mot_parts 	mot_pm 	mot_direct 	mot_cs 	mot_meeting 	mot_original 	mot_project 	mot_re 	mot_edu 	mot_table 	mot_conference 	"char_freq_; "	char_freq_( 	char_freq_[ 	char_freq_! 	char_freq_$ 	char_freq_# 	capital_run_length_averag	capital_run_length_longes	capital_run_length_total 	Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	3.6	3.6	3.6	3.6	3.6	3.6	3.6	0	3.6	3.6	3.6	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	3.6	11	36	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0.38	0	0	1.3	3	8	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0.33	0	0	0	5.7	2.7	2	0.66	0.66	0.66	0.66	0.66	0	0.66	0.66	0.66	0.66	0	0.33	0.66	0	0	0.66	0	0.66	0	0	0	0.1	0.25	0.1	0.05	0.05	0	2.7	15	2.5E2	Non_Spam
2.1E3	0.2	0	0.2	0	0.2	0	0	0	0	0	0	1	0.2	0	0	0	0	0.2	0.4	0	0	0	0	0	2.6	1.2	0	0.4	0	0	0	0	0.8	0	0.4	0	0.8	0	0	0	0	0	0	0	0	0.2	0	0	0.06	0.46	0.06	0	0	0	2.6	24	3.1E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	4.2	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	1.2	3	13	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	1.3	0	0	0	0	0	2.6	2.6	2.6	1.3	1.3	1.3	1.3	1.3	0	1.3	1.3	1.3	1.3	0	1.3	1.3	0	0	1.3	0	2.6	0	0	0	0	0.41	0.2	0	0	0	2.2	12	71	Non_Spam
2.1E3	0	1.3	0	0	0	0	0	0	0.66	0.66	0	0.22	0	0	0	0	0	0.88	0.66	0	0.88	0	0	0	1.8	0	1.5	0	0	0.44	0	0	0.44	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.05	0.09	8.8	1.6E2	8.8E2	Non_Spam
2.1E3	0	2.1	0	0	0	0	0	0	1.5	0	0	0.51	0	0	0	0	0	0	1	0	0	0	0	0	0.51	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.14	0.21	26	1E2	4.1E2	Non_Spam
2.1E3	0.34	0	0	0	0	0	0	0	0.34	0.68	0	1	0	0	0	0	0	0	1.4	0	0.68	0	0	0	2.4	1.7	0.68	1.7	0.68	0.34	0.34	0.34	0	0.34	0.34	0.34	0.68	0	0.68	0.34	0	0	0.68	0	0.34	0	0	0	0.05	0.42	0.05	0	0	0.05	2.6	13	2.5E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.3	0	0	0.07	4.3	28	2.9E2	Non_Spam
2.1E3	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	4.5	0	0	0	0	0	0	0	0	0	0	2	5	16	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1.4	3	10	Non_Spam
2.1E3	0	1.9	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1.9	1.9	0.93	0.93	0.93	0.93	0.93	0	0.93	0.93	0.93	0.93	0	0.93	0.93	0	0.93	0.93	0	0.93	0	0	0	0	0.46	0.15	0	0	0	2.1	13	86	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.3	0	0	0.07	4.3	28	2.9E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	1.6	6	13	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	20	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4	11	Non_Spam
2.1E3	0.66	0	0	0	0	0	0	0	0.66	0.66	0	2	0	0	0	0	0	0	2	0	1.3	0	0	0	0.66	0.66	0	1.3	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	2.5	11	86	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0.32	0	0	0	0	2.7	13	1.1E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0.34	0	0	0	5.9	2.8	1.4	0.68	0.68	0.68	0.68	0.68	0	0.68	0.68	0.68	0.68	0	0.34	0.68	0	0	0.68	0	0.68	0	0	0	0.11	0.28	0.11	0.05	0.05	0	2.9	15	2.4E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0.26	0	0	2.2	10	44	Non_Spam
2.1E3	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	5	19	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	4.8	0	0	0	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.37	0	0	2.8	15	57	Non_Spam
2.1E3	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	1.4	0	0	0	0	0	0	0.21	0	0	1.8	6	49	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	9	26	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	8	43	Non_Spam
2.1E3	0	0	0.17	0	0.17	0	0	0.17	0.08	0	0.08	0.25	0	0	0	0.08	0	0	0.94	0	0.6	0	0.25	0	1.9	0.43	0	0.08	0	0.25	0.34	0	0	0	0.25	0	0.17	0	0	0	0	0	0	0	0	0	0	0.08	0	0.13	0	0.05	0.04	0	1.8	24	6.1E2	Non_Spam
2.1E3	1	0	0	0	1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.2	0	2.1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.17	0	0	0	0	2.5	12	61	Non_Spam
2.1E3	0	0	0	0	0.59	0	0	0	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.5	0	0.59	0	0.89	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0.14	0	0	0	0	1.9	24	1.7E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0.27	0	0	0.82	0.27	0	0	0	1.6	0	1.4	0	0.54	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0.54	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.05	0	0	1.5	8	85	Non_Spam
2.1E3	0	0	0	0	0	0.8	0	0	0	0	0	1.6	0	0	0	0	0	0	0.8	0	0.8	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0.14	0	0	1.4	5	24	Non_Spam
2.1E3	0	0	0	0	1.7	0	0	0	0	0	0	1.7	0	0	0	0	0	0	1.7	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0.55	0	0	1.5	4	19	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	9.6	0	0.53	0	0	0	0	0	2.1	0	0	0	1.1	0	1.6	0	0	0.53	1.1	0	1.1	0	0	0	0.43	0	0.17	0	0	0	2.6	15	1.7E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0.46	0	0	0	4.2	2.8	1.4	0.46	0.46	0.46	0.46	0.46	0	0.46	0.46	0.46	0.46	0	0	0.46	0	0	0.46	0	0.46	0	0	0	0.15	0.23	0.08	0.08	0.08	0	2.5	12	1.4E2	Non_Spam
2.1E3	0.35	0	0	0	1.4	0	0	0	0	0	0	1.8	0	0	0	0	0.35	0	0	0	0	0	0	0	1.1	1.1	0	0.7	0	0	0.35	0	0	0	0.7	0	1.1	0	0.7	0	0	0	0	1.4	0	0	0	0.35	0	0.1	0	0	0	0	2.1	24	2.1E2	Non_Spam
2.1E3	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	Non_Spam
2.1E3	0.68	0	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0.68	0	0	5.5	0	0	0	0	0	0.68	0	0.68	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0.14	0	0	0	0	1.1	3	22	Non_Spam
2.1E3	0	0	0	0	0.59	0	0	0	0	1.2	0	0.59	0	0	0	0	0	0	1.8	0	0	0	0	0	0.59	0.59	0	1.2	0	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0.11	0	0	2.7	11	85	Non_Spam
2.1E3	0	0.55	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	2.8	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	1.4	4	39	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	2.4	5	19	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	7.3	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	1.1	2	9	Non_Spam
2.1E3	0	0	0.16	0	0.83	0	0.16	0	0.16	0	0	0.66	0	0.66	0	0	0.16	0	0	0	0.16	0	0	0	3	0.83	0.33	0.5	0.16	0.16	0.5	0.16	0	0.16	0.5	0.16	0.5	0	0.16	0.16	0	0.66	0.33	0.16	0	0	0	0	0	0.16	0.04	0.02	0	0.02	2.6	28	7.6E2	Non_Spam
2.1E3	0.33	0.33	0.99	0	0	0.66	0	0	0	0	0	0.33	0	0	0	0	0	0	2.7	0	0.33	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	0	0	0.05	0	0	1.8	28	1.3E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0.08	0	0	0	0.08	0	0	0	0	0.08	0	0	0	0	0	0	0	0.08	0.08	0.08	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0.08	0	0	0	0	0	0	0.34	0.08	0.45	0	0	0	0	1.8	18	9.4E2	Non_Spam
2.1E3	0	0	0.2	0	0.6	0.2	0	0	0.1	0	0	0.5	0	0	0	0	0.1	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	1.1	10	2.6E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0.85	0	0	0	0.85	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0.85	0	0.85	0	0	0	0	0	0	0.14	0	0	0	1.2	4	43	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	2	5	Non_Spam
2.1E3	0	0	0.23	0	0.92	0	0	0	0.23	0	0	0.92	0	0.92	0	0	0.23	0	0	0	0.23	0	0	0	0.23	0	0	0.23	0	0	0.23	0	0	0	0.23	0	0.23	0	0	0	0	0.92	0	0	0	0	0	0	0	0.13	0.03	0.03	0	0.03	2.2	23	4.8E2	Non_Spam
2.1E3	0	0	0.33	0	0.08	0	0	0.16	0	0	0	1	0.08	0	0	0	0.25	0	0.16	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0.08	0	0	0.08	0.08	0	0	0	0	0.25	0	0	0.16	0	0	0	0.13	0.09	0	0	0	0	2.4	24	5.6E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	1.6	1.1	1.1	1.6	0.54	0.54	0.54	0.54	0	0.54	0.54	0.54	0.54	0	0	0.54	0	0	0.54	0	0.54	0	0	0	0	0.56	0	0	0	0	3	13	1.6E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1.5	8	20	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3	0	0	0	0	0	0	0	0	0	3.7	16	26	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	3.8	3.8	0	0	0	0	0	0	2.6	0	0	0	1.3	0	0	0	0	0	1.3	0	0	0	0	0	0	0.19	0.19	0	0	0	3.6	17	69	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	3.8	3.8	0	0	0	0	0	0	2.6	0	0	0	1.3	0	0	0	0	0	1.3	0	0	0	0	0	0	0.19	0.19	0	0	0	3.6	17	69	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	8	38	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	4.3	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	Non_Spam
2.1E3	0	0	0.23	0	0.46	0	0	0	0.23	0	0	0	0	1.4	0	0	0.23	0	0	0	0.69	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	1.9	0	0	0	0	0	0	0	0.11	0	0.09	0	0.2	2.4	1.2E2	6.7E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	11	13	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	1.5	0	0	1.1	2	16	Non_Spam
2.1E3	0.08	0	0	0	0.08	0	0	0	0	0.08	0	0	0.08	0	0	0	0.08	0	0.08	0	0.08	0	0	0	0.16	0	0	0	0	0	0	0	0.16	0	0.24	0.16	0.08	0	0	0	0	0	0	0.24	0	0	0	0	0	0.09	0	0	0	0.01	4.9	60	2E3	Non_Spam
2.1E3	0.09	0	0.09	0	0	0.09	0	0.09	0.87	0	0	0.29	0	0	0	0	0	0	0.38	0	0.19	0	0	0	0.58	0.68	0.09	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0.17	0.05	0	0.03	0	3.7	48	7.3E2	Non_Spam
2.1E3	0	0	0.09	0	0.09	0	0	0.55	0	0.09	0	0.73	0.09	0	0	0	0.55	0	0.09	0	0	0	0.36	0.09	3.5	0	0	0	0	0	0.09	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.55	0	0	0	0	0.01	0.1	0	0	0.1	0	2.2	22	5.1E2	Non_Spam
2.1E3	0.05	0	0.15	0	0.05	0.05	0	0	0.52	0	0	0.15	0	0	0.05	0	0	0.05	0.31	0	0.15	0	0	0	0.78	0.83	0.05	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0.05	0.1	0.1	0	0	0	0.22	0.16	0.08	0	0.01	0	2.7	38	1.2E3	Non_Spam
2.1E3	0	0.24	0	0	0.24	0	0	0.24	0	0.49	0	0	0	1.5	0	0	0	0	0.99	0	0	0	0	0	0.49	0	0.24	0	0	0	0.24	0	0	0	0.24	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	9.9	2.4E2	1.1E3	Non_Spam
2.1E3	0	0	0.29	0	0.59	0	0	0	0.29	0	0	0	0	1.8	0	0	0.29	0	0	0	0.59	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	2.7	0	0	0	0	0	0	0	0.05	0	0.08	0	0.23	3.2	1.2E2	6.2E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0.46	0	1.8	0	0	0	0	0	0.46	1.4	0	0.46	0	0	0	1.8	1.4	0.92	0.92	0.46	0.46	0.92	1.4	0	1.4	0.92	0.46	0	0	0	0.92	0	1.4	0	0	0.46	0	0	0.92	0	0.36	0	0	0	0	4.2	34	1.6E2	Non_Spam
2.1E3	0.67	0	0.22	0	0.45	0	0	0	0	0.22	0.45	1.1	0.22	0.22	0	0	0	0	1.1	0	1.4	0	0	0	2	0	0	0.45	0	0	0.22	0	0	0	0.45	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.07	0.07	0.04	3.2	38	3.5E2	Non_Spam
2.1E3	0	0.33	0.16	0	1.1	0.33	0.16	0	0	1.3	0	0.16	0	0.16	0.16	0.99	0	0	2.8	0	2.3	0	0.33	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0.33	0	0	0	0	0.13	0	0.08	0.08	0.03	3.4	37	3.6E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	4	14	Non_Spam
2.1E3	0.53	0	0	0	0.88	0	0	0	0	0	0	0.71	0.35	0	0	0	0	0	1.1	0	1.1	0	0	0	2.1	1.1	0.17	0.17	0.17	0.17	0.17	0.17	0	0.17	0.17	0.17	0.53	0	0	0.17	0	0.71	0.17	0	0.53	0	0	0.35	0.05	0.13	0.03	0.03	0	0	2.9	34	3.5E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	2	5	Non_Spam
2.1E3	0	0	0	0	0	0	0	0.79	0	0	0	0.79	0	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	8	55	Non_Spam
2.1E3	0.29	0	0.51	0	1.6	0	0	0	0	0	0	0.73	0.14	0	0	0.07	0.81	0	1.5	0	0.07	0	0	0	0.95	0	0	0	0	0.07	0	0	0	0	0	0.14	0.07	0.07	0	0	0	0.07	0	0	0.07	0	0	0	0	0.03	0	0	0.01	0	1.6	51	2.4E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0	0	0	0	3.6	11	75	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	1.7	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0	0.29	0	0	3.7	11	78	Non_Spam
2.1E3	0.26	0	0.26	0	0	0	0	0	0	0	0	0.26	0.52	0	0	0	0	0	1.6	0	0	0	0	0	0.78	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0.12	0.04	0	0.04	0	0	1.5	4	44	Non_Spam
2.1E3	0.6	0	0	0	0.91	0	0	0	0	0	0	0.91	0.6	0	0	0	0	0	1.2	0	1.8	0	0	0	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.91	0	0	0.3	0	0	0.3	0.09	0.04	0	0.04	0	0	2.2	22	1.2E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0.81	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	3.3	0	0	0	0	2.4	0	0	0	0.14	0	0.28	0	0	2.1	7	47	Non_Spam
2.1E3	0	0	0.76	0	0.15	0	0	0	0	0.15	0	1.1	0	0	0	0	0	0	2	0	0.46	0	0	0	0.92	0.15	0	0.3	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0.03	2.9	28	3.5E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	1.7	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0.3	0	0	0	0	3.3	13	63	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	1.3	1.3	1.3	0	0	0	1.3	0	0	0	0	0	0	0	1.3	0	0	0	0	0	1.3	0	0	0	0	0.23	0	0	0	0	1.9	8	39	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	4	28	1.3E2	Non_Spam
2.1E3	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	3.2	12	45	Non_Spam
2.1E3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.19	0	0	0	0	1	1	17	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0.09	0	0	0	0	1.6	4	45	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	3	17	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.19	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.05	0.34	0	0	0.03	4.4	28	1.4E3	Non_Spam
2.1E3	0	0	0	0	0	0.32	0	0.65	0	0	0	1.6	0	0.32	0	0	0	0.32	0	0	0	0	0	0	0.32	0.32	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	4.1	87	2.6E2	Non_Spam
2.1E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0	2.5	2.5	0	1.7	0	0	0	0	0	0	1.7	0	0	0	0.84	0	0	0	0	0	0.84	0	0	0.84	0	0.12	0	0.12	0	0.37	5.5	34	1.8E2	Non_Spam
